data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
7270683,231,ETH5712,5712,2020-10-28,2020,1,Battles,Armed clash,Somali Ethnic Militia (Ethiopia),,4,Afar Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Somali,Sitti,Shinile,Shinile,9.6881,41.8447,2,Addis Standard,National,"On 28 October 2020, Somali and Afar ethnic militias clashed in Dan La Helay and Garba-Issa villages in Western Sitti zone (Somali), resulting in the deaths of 27 people. Clashes occurred as a result of territory conflict and cattle raids.",27,1604351343,ETH
7271335,231,ETH5715,5715,2020-10-26,2020,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),Teachers (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,Arsi,Shashamane,Shashamane,7.2000,38.6000,1,VOA,International,"On 26 October 2020, police forces shot and killed a university professor in Shashamene (Oromia) for unknown reasons.",1,1604351347,ETH
7296820,231,ETH5717,5717,2020-10-24,2020,1,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Oromia,Arsi,Limu Bilbilo,Bekoji,7.5333,39.2500,1,Addis Standard,National,"On 24 October 2020, security forces shot and killed a young man in Bekoji, Arsi (Oromia). Two other young men were injured in the event.",1,1604956851,ETH
7270738,231,ETH5714,5714,2020-10-24,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Orthodox Christian Group (Ethiopia); Oromo Ethnic Group (Ethiopia),7,37,Eastern Africa,Ethiopia,Oromia,Oromia-Finfinne,Sebeta,Sebeta,8.9167,38.6167,1,BBC News,International,"On 24 October 2020, unidentified men beat to death an orthodox priest in Sebeta (Addis Ababa/Oromia Special zone) who was known for preaching in Afan Oromo instead of Amharic.",1,1604351343,ETH
7271022,231,ETH5709,5709,2020-10-24,2020,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-) Oromia State Police,,1,Civilians (Ethiopia),Taxi Drivers (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,East Harerghe,Haro Maya,Aweday,9.3577,42.0458,1,Oromiya Media Network,International,"On 24 October 2020, Oromia state police shot and killed a taxi driver in Awadey, East Hararghe (Oromia), for unknown reasons.",1,1604351344,ETH
7258859,231,ETH5710,5710,2020-10-24,2020,1,Protests,Peaceful protest,Protesters (Ethiopia),Qeerroo Youth Militia,6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Harerghe,Haro Maya,Aweday,9.3577,42.0458,1,Oromiya Media Network,International,"On 24 October 2020, Qerroo youth held a protest denouncing the police shooting of a taxi driver in Aweday, East Hararghe (Oromia), and the death of 4 young men in Nekemt the previous day. [size= no report]",0,1603753026,ETH
7258862,231,ETH5711,5711,2020-10-24,2020,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-) Prison Guards,,1,Civilians (Ethiopia),Prisoners (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,East Wellega,Guto Gida,Nekemt,9.0833,36.5500,2,Oromiya Media Network,International,"On 24 October 2020, prison guards in Ebuntu, East Wollegga (Oromia), reportedly beat a prisoner to death. The prisoner had been arrested during unrest following the killing of a popular Oromo musician.",1,1603753026,ETH
7275205,231,ETH5708,5708,2020-10-23,2020,1,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,OLF: Oromo Liberation Front (Abba Torbee Splinter Faction),,2,12,Eastern Africa,Ethiopia,Oromia,East Wellega,Guto Gida,Nekemt,9.0833,36.5500,1,BBC News,International,"On 23 October 2020, security forces engaged in an armed gunbattle with 'Abba Torbe' militants in Nekemte town, East Wellega (Oromia), killing 4.",4,1604354637,ETH
7296819,231,ETH5716,5716,2020-10-22,2020,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Police Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Oromia,West Wellega,Sayo,Dembi Dolo,8.5333,34.8000,1,Addis Standard,National,"On 22 October 2020, unidentified armed men shot and killed a police officer in Dembi Dolo town (West Wellega, Oromia).",1,1604956851,ETH
7258495,231,ETH5707,5707,2020-10-21,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,Southern Nations,Bench Maji,Gurafarda,Gurafarda,6.8507,35.0784,2,Addis Standard,National,"On 21 October 2020, unidentified armed militants attacked civilians in Gura Farda, Bench zone in SNNPR, killing 31 across two days (fatalities split between 18 October and 21 October).",15,1603753024,ETH
7259084,231,ETH5706,5706,2020-10-19,2020,1,Battles,Armed clash,OLF: Oromo Liberation Front (Abba Torbee Splinter Faction),,2,Police Forces of Ethiopia (2018-) Oromia State Police,Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,1,12,Eastern Africa,Ethiopia,Oromia,East Wellega,Guto Gida,Nekemt,9.0833,36.5500,1,VOA,International,"On 19 October 2020, suspected members of the OLF Shane (Abbaa Torbee faction) shot and killed two police officers in Nekemt town, East Wellega (Oromia). One of the deceased was a member of the Oromia state police and the other, a member of Oromia region's special (LIYU) police force.",2,1603753027,ETH
7258494,231,ETH5705,5705,2020-10-18,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,Southern Nations,Bench Maji,Gurafarda,Gurafarda,6.8507,35.0784,2,Addis Standard,National,"On 18 October 2020, unidentified armed militants attacked civilians in Gura Farda, Bench zone in SNNPR, killing 31 across two days (fatalities split between 18 October and 21 October).",16,1603753024,ETH
7258860,231,ETH5704,5704,2020-10-16,2020,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-) Oromia State Police,,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Oromia,West Harerghe,Hawi Gudina,Darolebu,8.1667,40.7833,1,Oromiya Media Network,International,"On 16 October 2020, police forces in Daro Lebu, West Hararghe, beat several youth after suspecting them of organizing protests following the killing of a popular Oromo musician. One of the youth later died of his injuries.",1,1603753026,ETH
7252558,231,ETH5703,5703,2020-10-12,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Amhara Ethnic Group (Ethiopia),7,37,Eastern Africa,Ethiopia,Benshangul-Gumaz,Metekel,Mandura,Genete Mariam,11.0167,36.1000,2,Addis Standard,National,"On 12 October 2020, an unidentified armed men opened fire on civilians in Mandura Woreda, Metekal zone (Benishangul/Gumz), killing 12. Some reports indicate that the victims were ethnic Amhara (a minority in the location), labeling the attack as ethnically motivated, while local authorities denied ethnicity being a driving factor in the attack. The shooting allegedly arose after in response to the theft of a firearm.",12,1603142906,ETH
7252850,231,ETH5701,5701,2020-10-10,2020,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Qeerroo Youth Militia,6,Military Forces of Ethiopia (2018-),,1,16,Eastern Africa,Ethiopia,Oromia,Bale,Robe,Robe,7.1198,40.0070,1,Oromiya Media Network,International,"On 10 October 2020, military forces opened fire on unarmed Qeerroo protesters in Bale Robe town (Bale, Oromia), killing one person. Protesters were demanding the release of political prisoners. [size=no report]",1,1603142907,ETH
7252668,231,ETH5702,5702,2020-10-10,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Labour Group (Ethiopia),7,37,Eastern Africa,Ethiopia,Oromia,North Shewa (Oromia),Degem,Ali Doro,9.7682,38.5148,1,Deutsche Welle,International,"On 10 October 2020, unidentified armed men wearing government uniforms opened fire on transport trucks in the town of Ali Doro (North Shewa, Oromia), killing one driver, injuring three others, and damaging up to 10 vehicles.",1,1603142906,ETH
7244314,231,ETH5700,5700,2020-10-08,2020,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Military Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Benshangul-Gumaz,Metekel,Dangur,Dangur,11.7900,36.1952,2,Addis Standard,National,"On 8 October 2020, Ethiopian federal military forces clashed with unidentified armed groups responsible for killing civilians in the Dangur woreda area, Benishangul, killing 14 and arresting 2 more.",14,1602533440,ETH
7244613,231,ETH5699,5699,2020-10-08,2020,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Students (Ethiopia),6,Military Forces of Ethiopia (2018-),,1,16,Eastern Africa,Ethiopia,Oromia,Arsi,Gedeb Asasa,Asasa,7.1000,39.2000,1,Oromiya Media Network,International,"On 8 October 2020, military forces opened fire on students conducting a protest in Asasa, West Arsi (Oromia), wounding one person in the foot. [size=no report]",0,1602533441,ETH
7244770,231,ETH5698,5698,2020-10-07,2020,2,Violence against civilians,Attack,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,Civilians (Ethiopia),Government of Ethiopia (2018-),7,27,Eastern Africa,Ethiopia,Oromia,West Shewa,Abuna G/Beret,Ginde Beret,9.5000,37.8333,1,VOA,International,"Around 7 October 2020 (as reported), armed men suspected of being associated with Shane/OLF kidnapped two government representatives in Ginde Beret woreda (West Shewa, Oromia), later killing one.",1,1602533442,ETH
7244313,231,ETH5697,5697,2020-10-06,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Civilians (China),7,37,Eastern Africa,Ethiopia,Benshangul-Gumaz,Metekel,Dangur,Dangur,11.7900,36.1952,1,Addis Standard,National,"On 6 October 2020, unidentified armed men attacked civilians in Dangur Woreda, Metekal, killing 14 and wounding 8 more. One of the killed was reportedly a Chinese national.",14,1602533440,ETH
7233402,231,ETH5696,5696,2020-09-24,2020,1,Battles,Non-state actor overtakes territory,Unidentified Armed Group (Ethiopia),,3,Military Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Benshangul-Gumaz,Metekel,Dangur,Dangur,11.7900,36.1952,2,BBC News,International,"On 24 September 2020, an unidentified armed men attacked security forces in Negez Kebele, located in Dangur Woreda, Metekal zone (Benishangul/Gumz), taking control of the area shortly after security forces fled. No information on fatalities.",0,1601324148,ETH
7233404,231,ETH5695,5695,2020-09-24,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,Benshangul-Gumaz,Metekel,Dangur,Dangur,11.7900,36.1952,2,BBC News,International,"On 24 September 2020, an unidentified armed men attacked civilians in Negez Kebele, located in Dangur Woreda, Metekal zone (Benishangul/Gumz), killing 15 people. Attacks on civilians came following an exchange of gunfire with local security (coded separately). Some additional sources reported as many as 22 civilian fatalities (most conservative estimate taken).",15,1601324148,ETH
7227997,231,ETH5694,5694,2020-09-19,2020,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,Arsi,Munessa,Munessa,7.5833,38.9000,1,Oromiya Media Network,International,"On 19 September 2020, residents in Munessa, Arsi zone (Oromia) staged a protest against the Prosperity party. [size=no report]",0,1600717737,ETH
7227996,231,ETH5693,5693,2020-09-17,2020,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),Prisoners (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,South West Shewa,Dawo,Weliso,8.7333,38.0667,1,Oromiya Media Network,International,"On 17 September 2020, a young man was killed after being beaten by police in Weliso prison, Southwest Shewa (Ethiopia) while in custody.",1,1600717737,ETH
7227805,231,ETH5692,5692,2020-09-16,2020,1,Riots,Mob violence,Rioters (Ethiopia),,5,Police Forces of Ethiopia (2018-),,1,15,Eastern Africa,Ethiopia,Afar,Zone 2,Abala,Abala,13.3553,39.7548,1,BBC News,International,"On 16 September 2020, clashes erupted between local youth and police in Abala town (Afar) after youth began gathering wood to celebrate a local holiday. Police forces attempting to disband the celebration opened fire during clashes, killing 3 young men and injuring between 6 and 9 others. [size=at least 9]",3,1600717737,ETH
7227999,231,ETH5691,5691,2020-09-14,2020,1,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),Farmers (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,West Wellega,Gidami,Beigi,9.2667,34.5333,1,Oromiya Media Network,International,"On 14 September 2020, Ethiopian military forces shot and killed a farmer in Begi, West Wollegga (Oromia).",1,1600717737,ETH
7227998,231,ETH5690,5690,2020-09-13,2020,1,Violence against civilians,Attack,Afar Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia); Farmers (Ethiopia),7,47,Eastern Africa,Ethiopia,Amhara,Oromia Zone,Bati,Bati,11.1915,40.0168,2,Oromiya Media Network,International,"On 13 September 2020, Afar militiamen attacked ethnic Oromo farmers near Bati (Oromia), killing one man. Several other farmers were wounded in the attack.",1,1600717737,ETH
7227846,231,ETH5688,5688,2020-09-11,2020,1,Battles,Armed clash,Konso Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Oromia,Illubabor,Alge Sache,Gaweda,5.4288,37.2387,2,Deutsche Welle,International,"On 11 September 2020, ethnic militias from Konso region clashed with Oromo militias from Ale special woreda. Clashes reportedly took place in Karkerte, Delbena, Gawada (Illalubor, Oromia), Iyana, Goroze and Gergam villages (woreda). 4 fatalities were reported (spread across two known locations).",2,1600717737,ETH
7227847,231,ETH5689,5689,2020-09-11,2020,1,Battles,Armed clash,Konso Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Southern Nations,Konso,Konso,Konso,5.2500,37.4833,2,Deutsche Welle,International,"On 11 September 2020, ethnic militias from Konso region clashed with Oromo militias from Ale special woreda in Arkide and Gelabu woredas, Konso region, resulting in the death of 2 people.",2,1600717737,ETH
7227848,231,ETH5687,5687,2020-09-11,2020,1,Battles,Armed clash,Konso Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Oromia,Illubabor,Alge Sache,Alge,7.8333,36.5333,2,Deutsche Welle,International,"On 11 September 2020, ethnic militias from Konso region clashed with Oromo militias from Ale special woreda in a number of villages in Ale special woreda (Oromia region). 4 fatalities were reported (spread across two known locations).",2,1600717737,ETH
7202391,231,ETH5684,5684,2020-09-10,2020,1,Violence against civilians,Attack,Oromo Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Somali Ethnic Group (Ethiopia),7,47,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Tulu Guled,9.6167,42.7531,2,Halgan Media,Regional,"On 10 September 2020, Oromo militias attacked ethnic Somali communities in the village of Golmaayo in the Tulu Guled area (Fafan, Somali), killing one man.",1,1600112998,ETH
7202674,231,ETH5681,5681,2020-09-09,2020,1,Violence against civilians,Attack,Benishangul Peoples Liberation Movement,,2,Civilians (Ethiopia),,7,27,Eastern Africa,Ethiopia,Benshangul-Gumaz,Metekel,Bulen,Bulen,10.5833,35.9167,1,VOA,International,"On 9 September 2020, suspected members of the Benishangul Gumez People's liberation movement attacked and kidnapped several civilians in Bulen and Wenbera Woreda (Metekal, Benishangul). 4 people were killed in the attack on Bulen.",4,1600112998,ETH
7202675,231,ETH5683,5683,2020-09-09,2020,1,Violence against civilians,Attack,Benishangul Peoples Liberation Movement,,2,Civilians (Ethiopia),,7,27,Eastern Africa,Ethiopia,Benshangul-Gumaz,Metekel,Wembera,Wembera,10.5667,35.5500,1,VOA,International,"On 9 September 2020, suspected members of the Benishangul Gumez People's liberation movement attacked and kidnapped several civilians in Bulen and Wenbera Woreda (Metekal, Benishangul). No fatalities were reported.",0,1600112998,ETH
7233156,231,ETH5682,5682,2020-09-09,2020,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Military Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Benshangul-Gumaz,Asosa,Assosa,Asosa,10.0667,34.5333,2,Twitter,New media,"On 9 September 2020, Ethiopian Defence forces attacked unidentified militants in Benishangul region, Assossa zone. 2 soldiers were reportedly killed, with 3 injured and taken to a hospital in Assosa.",2,1601324139,ETH
